id,age,educ,union,laborinc,hours,tenure,mnjob,year,black,prof,manager,Sales,clerk,craft,operator,trans,service
2740,29,12,1,24164,2764,12,554,1985,0,0,0,0,0,1,0,0,0
2740,30,12,1,23723,1960,12,245,1986,0,0,1,0,0,0,0,0,0
2740,31,12,0,26408,2450,13,554,1987,0,0,0,0,0,1,0,0,0
2754,30,14,0,32631,2600,7,441,1983,0,0,0,0,0,1,0,0,0
2754,31,14,0,30799,2040,8,245,1984,0,0,1,0,0,0,0,0,0
2754,32,14,1,33987,3380,9,245,1985,0,0,1,0,0,0,0,0,0
2754,33,14,1,32847,2205,9.6999998,245,1986,0,0,1,0,0,0,0,0,0
2754,34,14,0,33451,3048,.1,903,1987,0,0,0,0,0,0,0,0,1
2772,48,10,0,23092,1990,17,441,1983,0,0,0,0,0,1,0,0,0
2772,49,10,0,19249,1940,19.799999,441,1984,0,0,0,0,0,1,0,0,0
2772,50,10,0,19517,1944,20,780,1985,0,0,0,0,0,0,0,0,0
2772,50,10,0,20985,1920,21,694,1986,0,0,0,0,0,0,1,0,0
2772,51,10,0,19014,1896,21,441,1987,0,0,0,0,0,1,0,0,0
2780,46,12,1,19122,2120,22,690,1983,0,0,0,0,0,0,1,0,0
2780,47,12,1,18768,1880,23,690,1984,0,0,0,0,0,0,1,0,0
2780,48,12,1,16729,1512,24,690,1985,0,0,0,0,0,0,1,0,0
2780,49,12,1,21685,2168,25,694,1986,0,0,0,0,0,0,1,0,0
2780,50,12,1,20246,2180,26,690,1987,0,0,0,0,0,0,1,0,0
2795,43,7,0,9137,1848,17.9,612,1983,0,0,0,0,0,0,1,0,0
2795,44,7,0,7026,1570,19,612,1984,0,0,0,0,0,0,1,0,0
2795,45,7,0,6691,1684,.40000001,764,1985,0,0,0,0,0,0,0,0,0
2795,46,7,0,8759,2048,1.3,753,1986,0,0,0,0,0,0,0,0,0
2795,47,7,0,8979,2018,2.3,753,1987,0,0,0,0,0,0,0,0,0
2825,36,15,0,15663,1764,5,144,1983,0,1,0,0,0,0,0,0,0
2825,37,15,0,16362,1620,6,144,1984,0,1,0,0,0,0,0,0,0
2825,38,15,0,17658,2170,7,144,1985,0,1,0,0,0,0,0,0,0
2825,39,15,0,19161,1755,8,144,1986,0,1,0,0,0,0,0,0,0
2825,40,15,0,19366,1755,9,144,1987,0,1,0,0,0,0,0,0,0
2828,38,15,0,37605,2160,0,245,1983,0,0,1,0,0,0,0,0,0
2828,39,15,0,66989,2205,0,755,1984,0,0,0,0,0,0,0,0,0
2828,40,15,0,67226,2400,0,755,1985,0,0,0,0,0,0,0,0,0
2828,41,15,0,83212,2400,0,755,1986,0,0,0,0,0,0,0,0,0
2828,42,15,0,84252,2420,0,245,1987,0,0,1,0,0,0,0,0,0
2864,36,16,0,30361,2030,.2,14,1983,0,1,0,0,0,0,0,0,0
2864,37,16,0,35132,2218,8,14,1984,0,1,0,0,0,0,0,0,0
2864,38,16,0,35121,2530,8,14,1985,0,1,0,0,0,0,0,0,0
2864,39,16,0,36341,2520,9,14,1986,0,1,0,0,0,0,0,0,0
2864,40,16,0,35651,2465,10,14,1987,0,1,0,0,0,0,0,0,0
2884,22,14,1,6447,1647,.80000001,342,1983,1,0,0,0,1,0,0,0,0
2884,23,14,1,8576,1822,2,342,1984,1,0,0,0,1,0,0,0,0
2884,24,14,1,9758,2270,2.8,375,1985,1,0,0,0,1,0,0,0,0
2884,25,14,1,14142,2195,3.5999999,342,1986,1,0,0,0,1,0,0,0,0
2884,26,14,1,12764,2060,4.6999998,342,1987,1,0,0,0,1,0,0,0,0
2899,47,10,0,21564,1987,15,962,1983,0,0,0,0,0,0,0,0,1
2899,48,10,0,21551,2169,16,962,1984,0,0,0,0,0,0,0,0,1
2899,49,10,0,26684,2450,17,962,1985,0,0,0,0,0,0,0,0,1
2899,50,10,0,27176,2058,18,962,1986,0,0,0,0,0,0,0,0,1
2899,51,10,0,25460,1976,18.700001,962,1987,0,0,0,0,0,0,0,0,1
2904,23,12,0,10990,2024,3.2,634,1983,0,0,0,0,0,0,1,0,0
2904,24,12,0,12725,2112,4,634,1984,0,0,0,0,0,0,1,0,0
2904,25,12,0,11037,2223,.89999998,283,1985,0,0,0,1,0,0,0,0,0
2904,26,12,0,8240,1548,.1,692,1986,0,0,0,0,0,0,1,0,0
2904,27,12,0,5019,1482,.80000001,634,1987,0,0,0,0,0,0,1,0,0
2914,26,14,1,26104,1912,7,666,1983,0,0,0,0,0,0,1,0,0
2914,27,14,1,25024,2048,8,666,1984,0,0,0,0,0,0,1,0,0
2914,28,14,1,26952,1978,9,666,1985,0,0,0,0,0,0,1,0,0
2914,29,14,1,27372,1936,10,666,1986,0,0,0,0,0,0,1,0,0
2914,30,14,1,30810,2156,10.5,666,1987,0,0,0,0,0,0,1,0,0
2919,33,14,0,43173,2585,9,441,1983,0,0,0,0,0,1,0,0,0
2919,34,14,0,43311,3000,10.3,441,1984,0,0,0,0,0,1,0,0,0
2919,35,14,0,46468,3120,11,441,1985,0,0,0,0,0,1,0,0,0
2919,36,14,0,45620,2940,12,441,1986,0,0,0,0,0,1,0,0,0
2919,37,14,0,44014,2940,13,441,1987,0,0,0,0,0,1,0,0,0
2922,34,15,0,32129,2176,1.5,162,1983,0,1,0,0,0,0,0,0,0
2922,35,15,0,35611,2020,.5,163,1984,0,1,0,0,0,0,0,0,0
2922,36,15,0,31599,1756,1.8,163,1985,0,1,0,0,0,0,0,0,0
2922,37,15,0,41788,2756,2.5,163,1986,0,1,0,0,0,0,0,0,0
2922,38,15,1,54577,2294,.30000001,163,1987,0,1,0,0,0,0,0,0,0
2929,35,13,0,22088,2268,3,472,1983,0,0,0,0,0,1,0,0,0
2929,36,13,0,23195,2277,4,245,1984,0,0,1,0,0,0,0,0,0
2929,37,13,0,26022,2496,5,472,1985,0,0,0,0,0,1,0,0,0
2929,38,13,0,24179,2371,6,472,1986,0,0,0,0,0,1,0,0,0
2929,39,13,0,24648,2214,7,473,1987,0,0,0,0,0,1,0,0,0
2971,23,15,0,13554,2265,1.7,192,1983,0,1,0,0,0,0,0,0,0
2971,24,15,0,9625,2124,.69999999,281,1984,0,0,0,1,0,0,0,0,0
2971,25,15,0,8484,1677,.80000001,245,1985,0,0,1,0,0,0,0,0,0
2971,26,15,0,15009,2259,.1,223,1986,0,0,1,0,0,0,0,0,0
2971,27,15,0,19309,2304,1.1,245,1987,0,0,1,0,0,0,0,0,0
2980,26,12,0,15190,1944,6,705,1983,0,0,0,0,0,0,0,1,0
2980,28,12,0,16362,2142,8,333,1984,0,0,0,0,1,0,0,0,0
2980,29,12,0,18932,2250,9,333,1985,0,0,0,0,1,0,0,0,0
2980,30,12,0,20073,2196,10,333,1986,0,0,0,0,1,0,0,0,0
2980,31,12,0,19366,2073,10,233,1987,0,0,1,0,0,0,0,0,0
2985,23,13,0,7028,2860,1.3,473,1983,0,0,0,0,0,1,0,0,0
2985,24,13,0,9336,2335,2.0999999,472,1984,0,0,0,0,0,1,0,0,0
2985,25,13,0,9294,2044,3.5,472,1985,0,0,0,0,0,1,0,0,0
2985,26,13,0,10096,2060,4.1999998,473,1986,0,0,0,0,0,1,0,0,0
2985,27,13,0,10035,1872,5,473,1987,0,0,0,0,0,1,0,0,0
2990,35,15,1,38153,2318,6.5,153,1983,0,1,0,0,0,0,0,0,0
2990,36,15,1,37055,2226,7.8000002,153,1984,0,1,0,0,0,0,0,0,0
2990,37,15,1,37760,2393,8.8000002,485,1985,0,0,0,0,0,1,0,0,0
2990,38,15,1,36496,2160,10,171,1986,0,1,0,0,0,0,0,0,0
2990,39,15,0,43665,2323,10.7,171,1987,0,1,0,0,0,0,0,0,0
2999,30,14,1,23092,1920,10,361,1983,0,0,0,0,1,0,0,0,0
2999,31,14,1,27911,1880,10.7,361,1984,0,0,0,0,1,0,0,0,0
2999,32,14,1,23978,1880,13.7,361,1985,0,0,0,0,1,0,0,0,0
2999,33,14,1,22810,1880,13.6,361,1986,0,0,0,0,1,0,0,0,0
2999,34,14,1,24648,1920,15.1,361,1987,0,0,0,0,1,0,0,0,0
3003,45,14,1,17068,1118,.40000001,441,1983,0,0,0,0,0,1,0,0,0
3003,46,14,1,28797,2080,14,550,1984,0,0,0,0,0,1,0,0,0
3003,47,14,0,11896,2964,0,245,1985,0,0,1,0,0,0,0,0,0
3003,48,14,0,15228,3380,0,245,1986,0,0,1,0,0,0,0,0,0
3003,49,14,0,10150,3060,0,245,1987,0,0,1,0,0,0,0,0,0
3007,48,16,0,104418,3055,0,181,1983,0,1,0,0,0,0,0,0,0
3007,49,16,0,76997,3120,0,184,1984,0,1,0,0,0,0,0,0,0
3007,50,16,0,213755,2880,0,181,1985,0,1,0,0,0,0,0,0,0
3007,51,16,0,91241,3250,0,184,1986,0,1,0,0,0,0,0,0,0
3007,52,16,0,74824,3048,0,181,1987,0,1,0,0,0,0,0,0,0
3027,32,14,0,21084,2412,12,473,1983,0,0,0,0,0,1,0,0,0
3027,33,14,0,13455,2400,0,473,1984,0,0,0,0,0,1,0,0,0
3027,34,14,0,12665,2256,0,473,1985,0,0,0,0,0,1,0,0,0
3027,35,14,0,13937,2550,0,473,1986,0,0,0,0,0,1,0,0,0
3027,36,14,0,10827,2600,0,473,1987,0,0,0,0,0,1,0,0,0
3036,24,12,0,20080,2000,5,690,1983,0,0,0,0,0,0,1,0,0
3036,25,12,0,19418,2272,6,690,1984,0,0,0,0,0,0,1,0,0
3036,26,12,0,22770,2250,7.0999999,690,1985,0,0,0,0,0,0,1,0,0
3036,27,12,0,22810,2432,8,694,1986,0,0,0,0,0,0,1,0,0
3036,27,12,0,25048,2500,9,441,1987,0,0,0,0,0,1,0,0,0
3049,39,12,0,16566,2236,3,715,1983,0,0,0,0,0,0,0,1,0
3049,40,12,1,16362,2323,5,715,1984,0,0,0,0,0,0,0,1,0
3049,41,12,0,18123,2100,5,473,1985,0,0,0,0,0,1,0,0,0
3049,42,12,0,17336,2142,5.5,495,1986,0,0,0,0,0,1,0,0,0
3049,43,12,0,20246,2162,8,473,1987,0,0,0,0,0,1,0,0,0
3065,40,10,1,23092,1926,15,642,1983,0,0,0,0,0,0,1,0,0
3065,41,10,1,22137,1962,15.7,642,1984,0,0,0,0,0,0,1,0,0
3065,42,10,1,23234,1972,16,441,1985,0,0,0,0,0,1,0,0,0
3065,43,10,1,21898,1664,21.700001,780,1986,0,0,0,0,0,0,0,0,0
3065,44,10,1,21919,1985,20,441,1987,0,0,0,0,0,1,0,0,0
3075,41,15,0,41165,2162,1.5,44,1983,0,1,0,0,0,0,0,0,0
3075,42,15,0,41303,2442,2.4000001,80,1984,0,1,0,0,0,0,0,0,0
3075,43,15,0,41914,2400,3,80,1985,0,1,0,0,0,0,0,0,0
3075,44,15,0,36040,2037,2.3,80,1986,0,1,0,0,0,0,0,0,0
3075,45,15,0,43134,2537,3.3,80,1987,0,1,0,0,0,0,0,0,0
3091,46,16,1,47189,2548,22,174,1983,0,1,0,0,0,0,0,0,0
3091,47,16,1,42348,2458,23,174,1984,0,1,0,0,0,0,0,0,0
3091,48,16,1,42751,2247,24,174,1985,0,1,0,0,0,0,0,0,0
3091,49,16,1,57732,2455,25,174,1986,0,1,0,0,0,0,0,0,0
3091,50,16,1,52817,2901,26,174,1987,0,1,0,0,0,0,0,0,0
3096,28,14,1,31124,3276,7,964,1983,0,0,0,0,0,0,0,0,1
3096,29,14,1,30799,2672,8,964,1984,0,0,0,0,0,0,0,0,1
3096,30,14,1,27881,2240,9,964,1985,0,0,0,0,0,0,0,0,1
3096,31,14,1,36496,2662,10,964,1986,0,0,0,0,0,0,0,0,1
3096,32,14,1,39613,2965,12,964,1987,0,0,0,0,0,0,0,0,1
3105,34,16,0,54468,2277,7.5,31,1983,0,1,0,0,0,0,0,0,0
3105,35,16,0,55831,2130,8.5,31,1984,0,1,0,0,0,0,0,0,0
3105,37,16,0,62082,2074,9,31,1985,0,1,0,0,0,0,0,0,0
3105,38,16,0,61131,2207,10,31,1986,0,1,0,0,0,0,0,0,0
3105,39,16,0,63380,2028,12,31,1987,0,1,0,0,0,0,0,0,0
3110,28,12,1,20016,2124,9.5,321,1983,0,0,0,0,1,0,0,0,0
3110,29,12,0,17547,3024,.5,284,1984,0,0,0,1,0,0,0,0,0
3110,30,12,0,26952,3320,1.5,284,1985,0,0,0,1,0,0,0,0,0
3110,31,12,0,27372,2550,2.5,284,1986,0,0,0,1,0,0,0,0,0
3110,32,12,0,18486,2652,3.5,284,1987,0,0,0,1,0,0,0,0,0
3124,33,14,0,11785,3110,3.5,211,1983,0,0,1,0,0,0,0,0,0
3124,34,14,0,13474,2000,4,211,1984,0,0,1,0,0,0,0,0,0
3124,35,14,0,15985,2490,6,211,1985,0,0,1,0,0,0,0,0,0
3124,36,14,0,16423,2540,7,211,1986,0,0,1,0,0,0,0,0,0
3124,37,14,0,19039,2565,8,395,1987,0,0,0,0,1,0,0,0,0
3129,45,10,0,40161,3056,0,502,1983,0,0,0,0,0,1,0,0,0
3129,46,10,1,31540,2681,24.4,502,1984,0,0,0,0,0,1,0,0,0
3129,47,10,1,37175,2546,25,502,1985,0,0,0,0,0,1,0,0,0
3129,48,10,1,45620,2546,25.799999,502,1986,0,0,0,0,0,1,0,0,0
3129,49,10,1,35211,2790,27,502,1987,0,0,0,0,0,1,0,0,0
3163,44,13,0,25060,1920,0,245,1983,0,0,1,0,0,0,0,0,0
3163,45,13,0,20019,1600,0,522,1984,0,0,0,0,0,1,0,0,0
3163,47,13,0,37175,1400,0,245,1985,0,0,1,0,0,0,0,0,0
3163,48,13,0,19206,2100,0,245,1986,0,0,1,0,0,0,0,0,0
3163,49,13,0,18554,2155,0,245,1987,0,0,1,0,0,0,0,0,0
3167,50,16,0,45648,1656,23,4,1983,0,1,0,0,0,0,0,0,0
3167,51,16,0,47089,1665,25,4,1984,0,1,0,0,0,0,0,0,0
3167,52,16,0,50000,2205,25.4,4,1985,0,1,0,0,0,0,0,0,0
3167,53,16,0,56569,1776,26,4,1986,0,1,0,0,0,0,0,0,0
3167,54,16,0,55647,1870,27.4,245,1987,0,0,1,0,0,0,0,0,0
3171,34,7,0,7831,2570,.1,822,1983,0,0,0,0,0,0,0,0,0
3171,35,7,0,7796,2079,1,822,1984,0,0,0,0,0,0,0,0,0
3171,36,7,0,8409,2450,2,822,1985,0,0,0,0,0,0,0,0,0
3171,37,7,0,9489,2648,3,822,1986,0,0,0,0,0,0,0,0,0
3171,38,7,0,9155,2628,4,822,1987,0,0,0,0,0,0,0,0,0
3186,35,15,0,25778,2350,6,202,1983,0,0,1,0,0,0,0,0,0
3186,36,15,0,30090,2775,7,202,1984,0,0,1,0,0,0,0,0,0
3186,37,15,0,31378,2650,8.1000004,202,1985,0,0,1,0,0,0,0,0,0
3186,38,15,0,32105,2492,9,1,1986,0,1,0,0,0,0,0,0,0
3186,37,15,0,31673,2415,10.1,202,1987,0,0,1,0,0,0,0,0,0
3204,48,12,1,26104,2033,17,651,1983,1,0,0,0,0,0,1,0,0
3204,50,12,1,26949,2040,18,651,1984,1,0,0,0,0,0,1,0,0
3204,51,12,1,30669,2000,19,602,1985,1,0,0,0,0,0,1,0,0
3204,52,12,1,30109,1956,20,651,1986,1,0,0,0,0,0,1,0,0
3204,53,12,1,28169,2638,22,653,1987,1,0,0,0,0,0,1,0,0
3240,30,15,0,30120,1974,8.5,23,1983,0,1,0,0,0,0,0,0,0
3240,31,15,0,30799,1935,10,23,1984,0,1,0,0,0,0,0,0,0
3240,32,15,0,32063,2356,10,23,1985,0,1,0,0,0,0,0,0,0
3240,33,15,0,32847,2097,11.7,23,1986,0,1,0,0,0,0,0,0,0
3240,34,15,0,32570,2154,12.5,23,1987,0,1,0,0,0,0,0,0,0
3248,52,14,0,52209,1715,9.5,285,1983,0,0,0,1,0,0,0,0,0
3248,52,14,0,56785,1680,11,285,1984,0,0,0,1,0,0,0,0,0
3248,54,14,0,33457,1680,11.6,285,1985,0,0,0,1,0,0,0,0,0
3248,54,14,0,43796,1680,13,285,1986,0,0,0,1,0,0,0,0,0
3248,55,14,0,68662,1645,14,390,1987,0,0,0,0,1,0,0,0,0
3262,35,14,0,37149,2400,5,12,1983,0,1,0,0,0,0,0,0,0
3262,36,14,0,45236,2480,.80000001,245,1984,0,0,1,0,0,0,0,0,0
3262,37,14,0,49257,2805,.30000001,245,1985,0,0,1,0,0,0,0,0,0
3262,38,14,0,58394,2717,1.1,233,1986,0,0,1,0,0,0,0,0,0
3262,39,14,0,62500,2510,2,245,1987,0,0,1,0,0,0,0,0,0
3266,44,12,1,32129,2673,22,441,1983,0,0,0,0,0,1,0,0,0
3266,45,12,1,31376,2272,24,441,1984,0,0,0,0,0,1,0,0,0
3266,46,12,1,29740,2116,24,441,1985,0,0,0,0,0,1,0,0,0
3266,47,12,1,30109,2420,24,441,1986,0,0,0,0,0,1,0,0,0
3266,48,12,1,29049,2007,26.200001,715,1987,0,0,0,0,0,0,0,1,0
3297,30,14,0,25100,2484,10,220,1983,0,0,1,0,0,0,0,0,0
3297,31,14,0,25987,2492,.30000001,220,1984,0,0,1,0,0,0,0,0,0
3297,32,14,0,25558,2534,12,245,1985,0,0,1,0,0,0,0,0,0
3297,33,14,0,26916,2542,12,220,1986,0,0,1,0,0,0,0,0,0
3297,34,14,0,27289,2528,12,233,1987,0,0,1,0,0,0,0,0,0
3298,30,12,1,28112,3014,10.5,690,1983,0,0,0,0,0,0,1,0,0
3298,31,12,1,33686,3169,11.5,692,1984,0,0,0,0,0,0,1,0,0
3298,32,12,1,37175,2481,13,503,1985,0,0,0,0,0,1,0,0,0
3298,33,12,1,34672,2266,13.3,690,1986,0,0,0,0,0,0,1,0,0
3298,35,12,1,33891,2338,15,690,1987,0,0,0,0,0,0,1,0,0
3314,25,13,1,32129,2024,.30000001,605,1983,0,0,0,0,0,0,1,0,0
3314,27,13,0,24062,2144,.80000001,666,1984,0,0,0,0,0,0,1,0,0
3314,28,13,0,26022,2256,2,404,1985,0,0,0,0,0,1,0,0,0
3314,29,13,0,28285,2100,2.9000001,522,1986,0,0,0,0,0,1,0,0,0
3314,30,13,0,36092,2250,4,550,1987,0,0,0,0,0,1,0,0,0
3323,29,14,1,23594,1930,2,430,1983,0,0,0,0,0,1,0,0,0
3323,30,14,1,28874,1948,3.3,430,1984,0,0,0,0,0,1,0,0,0
3323,31,14,1,42751,1950,5,12,1985,0,1,0,0,0,0,0,0,0
3323,32,14,1,46533,1880,17,12,1986,0,1,0,0,0,0,0,0,0
3323,33,14,1,44014,1800,6.1999998,12,1987,0,1,0,0,0,0,0,0,0
3325,23,15,0,22088,2964,1.5,11,1983,0,1,0,0,0,0,0,0,0
3325,24,15,1,28874,2070,.80000001,430,1984,0,0,0,0,0,1,0,0,0
3325,25,15,1,39963,1952,3,430,1985,0,0,0,0,0,1,0,0,0
3325,26,15,1,41058,1920,3,12,1986,0,1,0,0,0,0,0,0,0
3325,27,15,1,46655,1896,4,12,1987,0,1,0,0,0,0,0,0,0
3328,37,16,0,45015,2860,9.5,95,1983,0,1,0,0,0,0,0,0,0
3328,38,16,0,47877,2544,10.8,95,1984,0,1,0,0,0,0,0,0,0
3328,39,16,0,51272,2436,12,95,1985,0,1,0,0,0,0,0,0,0
3328,40,16,0,55445,2420,13,222,1986,0,0,1,0,0,0,0,0,0
3328,41,16,0,56239,2400,14,222,1987,0,0,1,0,0,0,0,0,0
3336,33,15,0,41165,2025,10,284,1983,0,0,0,1,0,0,0,0,0
3336,34,15,0,38499,2667,.1,281,1984,0,0,0,1,0,0,0,0,0
3336,35,15,0,44610,2955,1,282,1985,0,0,0,1,0,0,0,0,0
3336,36,15,0,62956,2717,2.2,281,1986,0,0,0,1,0,0,0,0,0
3336,37,15,0,54262,2976,3,282,1987,0,0,0,1,0,0,0,0,0
3343,34,16,0,29116,2040,8,56,1983,0,1,0,0,0,0,0,0,0
3343,36,16,0,26949,2012,10,55,1984,0,1,0,0,0,0,0,0,0
3343,37,16,0,31896,1966,12.9,56,1985,0,1,0,0,0,0,0,0,0
3343,38,16,0,31934,1944,13,56,1986,0,1,0,0,0,0,0,0,0
3343,39,16,0,31031,1940,13.4,56,1987,0,1,0,0,0,0,0,0,0
3377,31,13,0,11465,2838,0,245,1983,0,0,1,0,0,0,0,0,0
3377,32,13,0,8204,3048,0,473,1984,0,0,0,0,0,1,0,0,0
3377,34,13,0,11527,2805,0,245,1985,0,0,1,0,0,0,0,0,0
3377,34,13,0,12818,3096,0,473,1986,0,0,0,0,0,1,0,0,0
3377,36,13,0,20273,3060,0,473,1987,0,0,0,0,0,1,0,0,0
3378,26,12,0,14558,2493,8,430,1983,0,0,0,0,0,1,0,0,0
3378,27,12,0,21174,2016,9,430,1984,0,0,0,0,0,1,0,0,0
3378,28,12,0,12082,2048,12.1,430,1985,0,0,0,0,0,1,0,0,0
3378,29,12,0,10949,2295,13.1,430,1986,0,0,0,0,0,1,0,0,0
3378,30,12,0,12104,2600,12,430,1987,0,0,0,0,0,1,0,0,0
3381,47,12,0,22695,2176,0,245,1983,0,0,1,0,0,0,0,0,0
3381,48,12,0,25085,2157,0,245,1984,0,0,1,0,0,0,0,0,0
3381,49,12,0,23234,2346,0,245,1985,0,0,1,0,0,0,0,0,0
3381,50,12,0,22810,2530,0,245,1986,0,0,1,0,0,0,0,0,0
3381,51,12,0,13204,2500,0,245,1987,0,0,1,0,0,0,0,0,0
3386,40,10,1,23652,1680,21.5,602,1983,0,0,0,0,0,0,1,0,0
3386,41,10,1,29163,1985,21.5,473,1984,0,0,0,0,0,1,0,0,0
3386,42,10,1,29740,2455,22.700001,473,1985,0,0,0,0,0,1,0,0,0
3386,43,10,1,30780,2285,23.5,473,1986,0,0,0,0,0,1,0,0,0
3386,44,10,1,42077,2760,24.5,473,1987,0,0,0,0,0,1,0,0,0
3400,29,16,0,35141,2000,4,31,1983,0,1,0,0,0,0,0,0,0
3400,30,16,0,40423,2476,5,31,1984,0,1,0,0,0,0,0,0,0
3400,31,16,0,42751,2500,6,31,1985,0,1,0,0,0,0,0,0,0
3400,32,16,0,47445,2500,6.8000002,31,1986,0,1,0,0,0,0,0,0,0
3400,33,16,0,46655,2450,8,31,1987,0,1,0,0,0,0,0,0,0
3404,30,15,0,31124,2545,1,245,1983,0,0,1,0,0,0,0,0,0
3404,31,15,0,48508,2277,2,415,1984,0,0,0,0,0,1,0,0,0
3404,32,15,0,29086,2250,0,415,1985,0,0,0,0,0,1,0,0,0
3404,33,15,0,31934,1908,0,415,1986,0,0,0,0,0,1,0,0,0
3404,34,15,0,55458,2500,0,415,1987,0,0,0,0,0,1,0,0,0
3428,49,15,0,15663,2952,0,245,1983,0,0,1,0,0,0,0,0,0
3428,50,15,0,15399,3287,0,245,1984,0,0,1,0,0,0,0,0,0
3428,52,15,0,17658,3250,0,245,1985,0,0,1,0,0,0,0,0,0
3428,53,15,0,14599,3250,0,245,1986,0,0,1,0,0,0,0,0,0
3428,53,15,0,13204,3276,0,245,1987,0,0,1,0,0,0,0,0,0
3431,26,10,0,9538,2000,3.5,381,1983,0,0,0,0,1,0,0,0,0
3431,29,10,0,10106,2040,4.5,323,1984,0,0,0,0,1,0,0,0,0
3431,28,10,0,10409,1766,5.5,381,1985,0,0,0,0,1,0,0,0,0
3431,28,10,0,13504,2169,6.5,323,1986,0,0,0,0,1,0,0,0,0
3431,29,10,0,11444,2144,.60000002,473,1987,0,0,0,0,0,1,0,0,0
3437,24,12,0,19076,2580,5,690,1983,0,0,0,0,0,0,1,0,0
3437,25,12,0,21984,2235,5,641,1984,0,0,0,0,0,0,1,0,0
3437,26,12,0,20958,2586,6,641,1985,0,0,0,0,0,0,1,0,0
3437,27,12,0,22810,2429,7.5,753,1986,0,0,0,0,0,0,0,0,0
3437,28,12,0,20983,2455,8.5,753,1987,0,0,0,0,0,0,0,0,0
3444,21,12,0,15060,2200,4,740,1983,0,0,0,0,0,0,0,0,0
3444,22,12,0,5775,2712,5,740,1984,0,0,0,0,0,0,0,0,0
3444,23,12,0,11710,2098,6,740,1985,0,0,0,0,0,0,0,0,0
3444,24,12,0,13960,2652,7,780,1986,0,0,0,0,0,0,0,0,0
3444,25,12,0,14437,2908,.30000001,692,1987,0,0,0,0,0,0,1,0,0
3447,21,14,0,12550,2448,1.5,442,1983,0,0,0,0,0,1,0,0,0
3447,22,14,0,14726,2200,3.2,561,1984,0,0,0,0,0,1,0,0,0
3447,23,14,0,16729,2064,3.3,753,1985,0,0,0,0,0,0,0,0,0
3447,24,14,0,13154,2024,4.1999998,706,1986,0,0,0,0,0,0,0,1,0
3447,25,14,0,12939,2000,5.0999999,753,1987,0,0,0,0,0,0,0,0,0
3457,42,12,1,18574,1944,19,690,1983,0,0,0,0,0,0,1,0,0
3457,43,12,1,20212,1976,21,695,1984,0,0,0,0,0,0,1,0,0
3457,44,12,1,19238,1972,23,641,1985,0,0,0,0,0,0,1,0,0
3457,45,12,1,19161,1952,23.1,690,1986,0,0,0,0,0,0,1,0,0
3457,46,12,1,20246,1904,24,690,1987,0,0,0,0,0,0,1,0,0
3492,21,12,0,19202,2144,5,441,1983,0,0,0,0,0,1,0,0,0
3492,22,12,0,19009,2010,5,441,1984,0,0,0,0,0,1,0,0,0
3492,23,12,0,21695,2433,7,441,1985,0,0,0,0,0,1,0,0,0
3492,25,12,0,17678,2240,.30000001,441,1986,0,0,0,0,0,1,0,0,0
3492,26,12,0,18002,2064,7,441,1987,0,0,0,0,0,1,0,0,0
3503,30,10,1,21084,1948,5,374,1983,0,0,0,0,1,0,0,0,0
3503,31,10,1,21655,2043,5,374,1984,0,0,0,0,1,0,0,0,0
3503,32,10,1,19517,1865,6,374,1985,0,0,0,0,1,0,0,0,0
3503,34,10,1,22810,2035,8,374,1986,0,0,0,0,1,0,0,0,0
3503,35,10,1,24648,2282,8.8999996,374,1987,0,0,0,0,1,0,0,0,0
3508,47,7,0,5002,1964,0,282,1983,0,0,0,1,0,0,0,0,0
3508,49,7,0,41164,1728,0,245,1984,0,0,1,0,0,0,0,0,0
3508,50,7,0,28755,1490,0,245,1985,0,0,1,0,0,0,0,0,0
3508,51,7,0,41852,1740,0,245,1986,0,0,1,0,0,0,0,0,0
3508,51,7,0,6320,1860,0,245,1987,0,0,1,0,0,0,0,0,0
3519,35,15,0,31124,1960,7,202,1983,0,0,1,0,0,0,0,0,0
3519,36,15,0,31761,1944,8,202,1984,0,0,1,0,0,0,0,0,0
3519,37,15,0,34851,2205,8.8000002,202,1985,0,0,1,0,0,0,0,0,0
3519,38,15,0,34672,2196,10,202,1986,0,0,1,0,0,0,0,0,0
3519,39,15,0,36092,1830,.69999999,202,1987,0,0,1,0,0,0,0,0,0
3537,37,13,1,25100,2115,12,680,1983,0,0,0,0,0,0,1,0,0
3537,38,13,1,25987,2070,14,680,1984,0,0,0,0,0,0,1,0,0
3537,39,13,1,23234,2080,15,680,1985,0,0,0,0,0,0,1,0,0
3537,40,13,1,26460,1990,16,680,1986,0,0,0,0,0,0,1,0,0
3537,42,13,1,29049,2140,17.299999,481,1987,0,0,0,0,0,1,0,0,0
3551,28,10,1,8534,1610,2,703,1983,0,0,0,0,0,0,0,1,0
3551,28,10,1,6737,1852,4,703,1984,0,0,0,0,0,0,0,1,0
3551,30,10,1,12082,1575,5,703,1985,0,0,0,0,0,0,0,1,0
3551,30,10,1,7299,1800,5.5,703,1986,0,0,0,0,0,0,0,1,0
3551,32,10,1,9769,3264,.30000001,481,1987,0,0,0,0,0,1,0,0,0
3552,27,13,0,18072,1840,2,284,1983,0,0,0,1,0,0,0,0,0
3552,28,13,0,25024,2448,3.0999999,706,1984,0,0,0,0,0,0,0,1,0
3552,29,13,0,26022,2256,4.0999999,706,1985,0,0,0,0,0,0,0,1,0
